time_s,power_W
468.781254007124,234994.04051707
468.881254007124,236800.698737211
468.981254007124,238607.694359737
469,238946.471390712
469.000082725074,32949.4525315891
469.000165450148,32949.4525315891
469.000248175222,32949.4525315891
469.000330900296,32949.4525315891
469.000927488252,32949.4525315891
469.001524076208,32949.4525315891
469.002120664164,32949.4525315891
469.00376773595,32949.4525315891
469.005414807737,32949.4525315891
469.007061879523,32949.4525315891
469.00870895131,32949.4525315891
469.011237457969,32949.4525315891
469.013765964628,32949.4525315891
469.016294471287,32949.4525315891
469.018822977946,32949.4525315891
469.021351484605,32949.4525315891
469.025654189934,32949.4525315891
469.029956895264,32949.4525315891
469.034259600593,32949.4525315891
469.038562305922,32949.4525315891
469.042865011251,32949.4525315891
469.049805831868,32949.4525315891
469.056746652485,32949.4525315891
469.063687473103,32949.4525315891
469.07062829372,32949.4525315891
469.077569114337,32949.4525315891
469.089935761404,32949.4525315891
469.102302408471,32949.4525315891
469.114669055538,32949.4525315891
469.127035702605,32949.4525315891
469.139402349672,32949.4525315891
469.191501408079,32949.4525315891
469.243600466485,32949.4525315891
469.295699524892,32949.4525315891
469.347798583298,32949.4525315891
469.399897641705,32949.4525315891
469.499897641705,32949.4525315891
469.599897641705,32949.4525315891
469.699897641705,32949.4525315891
469.799897641705,32949.4525315891
469.899897641705,32949.4525315891
469.999897641705,32949.4525315891
470,32949.4525315891
470.000102358295,32949.4525315891
470.000204716591,32949.4525315891
470.000307074886,32949.4525315891
470.00133065784,32949.4525315891
470.002354240793,32949.4525315891
470.003377823747,32949.4525315891
470.0044014067,32949.4525315891
470.014637236235,32949.4525315891
470.02487306577,32949.4525315891
470.035108895305,32949.4525315891
470.04534472484,32949.4525315891
470.14534472484,32949.4525315891
470.24534472484,32949.4525315891
470.34534472484,32949.4525315891
470.44534472484,32949.4525315891
470.545344724841,32949.4525315891
470.645344724841,32949.4525315891
470.745344724841,32949.4525315891
470.845344724841,32949.4525315891
470.945344724841,32949.4525315891
471,32949.4525315891
471.054655275159,32949.4525315891
471.109310550319,32949.4525315891
471.163965825478,32949.4525315891
471.263965825478,32949.4525315891
471.363965825478,32949.4525315891
471.463965825478,32949.4525315891
471.563965825478,32949.4525315891
471.663965825478,32949.4525315891
471.763965825478,32949.4525315891
471.863965825478,32949.4525315891
471.963965825478,32949.4525315891
472,32949.4525315891
472.036034174522,32949.4525315891
472.072068349043,32949.4525315891
472.108102523565,32949.4525315891
472.208102523565,32949.4525315891
472.308102523565,32949.4525315891
472.408102523565,32949.4525315891
472.508102523565,32949.4525315891
472.608102523565,32949.4525315891
472.708102523565,32949.4525315891
472.808102523565,32949.4525315891
472.908102523565,32949.4525315891
473,32949.4525315891
473.091897476435,32949.4525315891
473.18379495287,32949.4525315891
473.275692429305,32949.4525315891
473.375692429305,32949.4525315891
